[2021-11-14 20:30:01,181]: 127.0.0.1:9999 "HEAD /sahil.mp3 HTTP/1.1"200 OK Self_Testing 
[2021-11-14 20:30:01,181]: 127.0.0.1:9999 "DELETE /create.txt HTTP/1.1"404 Not Found Self_Testing 
[2021-11-14 20:30:01,182]: 127.0.0.1:9999 "HEAD HTTP/1.1 sahil.mp3"200 OK 
[2021-11-14 20:30:01,182]: 127.0.0.1:9999 "nishal.txt File Created Successfully.
[2021-11-14 20:30:01,182]: 127.0.0.1:9999 "dhruv.png File is Unauthorized
[2021-11-14 20:30:01,183]: 127.0.0.1:9999 "PUT /nishal.txt HTTP/1.1"201 created Self_Testing 
[2021-11-14 20:30:01,183]: 127.0.0.1:9999 "trust.txt File Created Successfully.
[2021-11-14 20:30:01,183]: 127.0.0.1:9999 "DELETE /dhruv.png HTTP/1.1"401 Unauthorised Self_Testing
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "PUT HTTP/1.1 nishal.txt"201 created 
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "POST /trust.txt HTTP/1.1"201 created Self_Testing 
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "COPY This version is Not Supported.
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "DELETE HTTP/1.1 dhruv.png"401 Unauthorised 
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "HTTP/2.0 This version is Not Supported.
[2021-11-14 20:30:01,184]: 127.0.0.1:9999 "POST HTTP/1.1 trust.txt"201 created 
[2021-11-14 20:30:01,185]: 127.0.0.1:9999 "COPY /arya.txt HTTP/1.1"405 Method Not Allowed Self_Testing
[2021-11-14 20:30:01,185]: 127.0.0.1:9999 "GET /s.txt HTTP/2.0"505 Version Not Supported Self_Testing 
[2021-11-14 20:30:01,185]: 127.0.0.1:9999 "COPY HTTP/1.1 arya.txt"405 Method Not Allowed 
[2021-11-14 20:30:01,185]: 127.0.0.1:9999 "GET HTTP/2.0 s.txt"505 Version Not Supported 
[2021-11-14 20:52:27,886]: 127.0.0.1:9999 "test.png Accessed Successfully.
[2021-11-14 20:52:27,886]: 127.0.0.1:9999 "GET HTTP/1.1 test.png"200 OK 
[2021-11-14 20:52:27,887]: 127.0.0.1:9999 "GET /test.png HTTP/1.1"200 OK localhost:9999 
[2021-11-14 20:52:28,189]: 127.0.0.1:9999 "GET HTTP/1.1 favicon.ico"404 Not Found 
[2021-11-14 20:52:28,190]: 127.0.0.1:9999 "favicon.ico File Not Found 
[2021-11-14 20:52:28,190]: 127.0.0.1:9999 "GET /favicon.ico HTTP/1.1"404 Not Found sec-ch-ua: 
